time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,identifier,pressure,temperature,dev-id
1524356238593,2018-04-22T00:17:18.592999Z,1025.9434682281476,-80,384,948,2935,29.5,,1003.62,21.27,C2:9A:9F:E5:58:27
1524356243643,2018-04-22T00:17:23.642999Z,1019.9294093220374,-88,376,944,2947,29.5,,1003.64,21.27,C2:9A:9F:E5:58:27
1524356249523,2018-04-22T00:17:29.523000Z,1031.1391758632778,-80,388,952,2947,29.5,,1003.65,21.26,C2:9A:9F:E5:58:27
1524356254767,2018-04-22T00:17:34.766999Z,1026.5982661197124,-88,384,948,2941,29.5,,1003.63,21.27,C2:9A:9F:E5:58:27
1524356260333,2018-04-22T00:17:40.332999Z,1026.2631241548145,-84,384,948,2941,29.5,,1003.64,21.27,C2:9A:9F:E5:58:27
1524356265533,2018-04-22T00:17:45.532999Z,1026.9488789613629,-92,384,948,2941,29.5,,1003.69,21.27,C2:9A:9F:E5:58:27
1524356270913,2018-04-22T00:17:50.913000Z,1017.0545708072896,-80,380,940,2953,29.5,,1003.65,21.26,C2:9A:9F:E5:58:27
1524356276523,2018-04-22T00:17:56.523000Z,1028.474598616806,-84,380,952,2941,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356281533,2018-04-22T00:18:01.532999Z,1027.447322250635,-80,388,948,2953,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356287072,2018-04-22T00:18:07.072000Z,1026.2631241548145,-84,384,948,2941,29.5,,1003.61,21.27,C2:9A:9F:E5:58:27
1524356292513,2018-04-22T00:18:12.513000Z,1020.7526634792583,-80,380,944,2941,29.5,,1003.56,21.27,C2:9A:9F:E5:58:27
1524356298163,2018-04-22T00:18:18.163000Z,1023.2966334352908,-84,376,948,2941,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356303713,2018-04-22T00:18:23.713000Z,1019.2703272439554,-80,376,944,2953,29.5,,1003.62,21.27,C2:9A:9F:E5:58:27
1524356309493,2018-04-22T00:18:29.493000Z,1022.5693130541323,-84,384,944,2947,29.5,,1003.62,21.28,C2:9A:9F:E5:58:27
1524356315353,2018-04-22T00:18:35.352999Z,1034.3384359096399,-92,384,956,2947,29.5,,1003.58,21.27,C2:9A:9F:E5:58:27
1524356320533,2018-04-22T00:18:40.532999Z,1026.5982661197124,-88,384,948,2953,29.5,,1003.54,21.27,C2:9A:9F:E5:58:27
1524356325933,2018-04-22T00:18:45.933000Z,1020.7526634792583,-80,380,944,2935,29.5,,1003.56,21.27,C2:9A:9F:E5:58:27
1524356331483,2018-04-22T00:18:51.483000Z,1028.474598616806,-84,380,952,2941,29.5,,1003.59,21.27,C2:9A:9F:E5:58:27
1524356336533,2018-04-22T00:18:56.532999Z,1019.2703272439554,-80,376,944,2947,29.5,,1003.6,21.28,C2:9A:9F:E5:58:27
1524356341553,2018-04-22T00:19:01.552999Z,1024.148426742921,-76,380,948,2947,29.5,,1003.65,21.26,C2:9A:9F:E5:58:27
1524356346613,2018-04-22T00:19:06.612999Z,1028.155630242815,-80,380,952,2953,29.5,,1003.63,21.27,C2:9A:9F:E5:58:27
1524356351653,2018-04-22T00:19:11.653000Z,1024.4530247893263,-80,380,948,2947,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356358182,2018-04-22T00:19:18.181999Z,1023.6327466430527,-88,376,948,2959,29.5,,1003.62,21.27,C2:9A:9F:E5:58:27
1524356363491,2018-04-22T00:19:23.490999Z,1025.1087747161273,-88,380,948,2941,29.5,,1003.68,21.26,C2:9A:9F:E5:58:27
1524356368793,2018-04-22T00:19:28.792999Z,1023.2966334352908,-84,376,948,2947,29.5,,1003.64,21.27,C2:9A:9F:E5:58:27
1524356374503,2018-04-22T00:19:34.503000Z,1033.6575835352828,-84,384,956,2947,29.5,,1003.59,21.27,C2:9A:9F:E5:58:27
1524356379493,2018-04-22T00:19:39.493000Z,1028.1011623376369,-88,388,948,2941,29.5,,1003.65,21.28,C2:9A:9F:E5:58:27
1524356385463,2018-04-22T00:19:45.463000Z,1026.2631241548145,-84,384,948,2947,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356390533,2018-04-22T00:19:50.532999Z,1030.394099361987,-80,376,956,2947,29.5,,1003.51,21.26,C2:9A:9F:E5:58:27
1524356395557,2018-04-22T00:19:55.556999Z,1022.5693130541323,-84,384,944,2947,29.5,,1003.56,21.27,C2:9A:9F:E5:58:27
1524356400613,2018-04-22T00:20:00.612999Z,1028.155630242815,-80,380,952,2935,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356405649,2018-04-22T00:20:05.648999Z,1014.0216960203563,-88,380,936,2941,29.5,,1003.57,21.28,C2:9A:9F:E5:58:27
1524356411183,2018-04-22T00:20:11.183000Z,1026.5982661197124,-88,384,948,2947,29.5,,1003.56,21.27,C2:9A:9F:E5:58:27
1524356416503,2018-04-22T00:20:16.503000Z,1029.959222493784,-84,384,952,2947,29.5,,1003.62,21.27,C2:9A:9F:E5:58:27
1524356422333,2018-04-22T00:20:22.332999Z,1024.148426742921,-76,380,948,2947,29.5,,1003.6,21.26,C2:9A:9F:E5:58:27
1524356427853,2018-04-22T00:20:27.852999Z,1024.4530247893263,-80,380,948,2941,29.5,,1003.6,21.28,C2:9A:9F:E5:58:27
1524356433533,2018-04-22T00:20:33.532999Z,1019.2703272439554,-80,376,944,2935,29.5,,1003.63,21.27,C2:9A:9F:E5:58:27
1524356438483,2018-04-22T00:20:38.483000Z,1022.2485020776504,-80,384,944,2947,29.5,,1003.63,21.27,C2:9A:9F:E5:58:27
1524356444033,2018-04-22T00:20:44.032999Z,1029.959222493784,-84,384,952,2935,29.5,,1003.61,21.27,C2:9A:9F:E5:58:27
1524356449573,2018-04-22T00:20:49.572999Z,1026.9488789613629,-92,384,948,2947,29.5,,1003.6,21.26,C2:9A:9F:E5:58:27
1524356454629,2018-04-22T00:20:54.628999Z,1023.2575433389192,-92,384,944,2953,29.5,,1003.65,21.26,C2:9A:9F:E5:58:27
1524356459680,2018-04-22T00:20:59.680000Z,1025.9434682281476,-80,384,948,2941,29.5,,1003.67,21.27,C2:9A:9F:E5:58:27
1524356465226,2018-04-22T00:21:05.226000Z,1022.5693130541323,-84,384,944,2947,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356470523,2018-04-22T00:21:10.523000Z,1028.155630242815,-80,380,952,2947,29.5,,1003.67,21.27,C2:9A:9F:E5:58:27
1524356475853,2018-04-22T00:21:15.852999Z,1019.5920752928595,-84,376,944,2947,29.5,,1003.68,21.26,C2:9A:9F:E5:58:27
1524356481383,2018-04-22T00:21:21.382999Z,1023.7577838531924,-80,388,944,2947,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356486503,2018-04-22T00:21:26.503000Z,1019.9294093220374,-88,376,944,2941,29.5,,1003.64,21.27,C2:9A:9F:E5:58:27
1524356492123,2018-04-22T00:21:32.122999Z,1030.836553484596,-76,388,952,2935,29.5,,1003.56,21.26,C2:9A:9F:E5:58:27
1524356497573,2018-04-22T00:21:37.572999Z,1018.8778140680068,-84,384,940,2953,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356502603,2018-04-22T00:21:42.602999Z,1026.3800465714442,-76,376,952,2947,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356507653,2018-04-22T00:21:47.653000Z,1019.5920752928595,-84,376,944,2947,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356513182,2018-04-22T00:21:53.181999Z,1028.155630242815,-80,380,952,2953,29.5,,1003.64,21.27,C2:9A:9F:E5:58:27
1524356518523,2018-04-22T00:21:58.523000Z,1027.8521294427521,-76,380,952,2941,29.5,,1003.58,21.27,C2:9A:9F:E5:58:27
1524356523793,2018-04-22T00:22:03.792999Z,1026.683982537957,-80,376,952,2941,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356529349,2018-04-22T00:22:09.348999Z,1021.073944433017,-84,380,944,2953,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356534481,2018-04-22T00:22:14.480999Z,1025.9434682281476,-80,384,948,2953,29.5,,1003.63,21.27,C2:9A:9F:E5:58:27
1524356539509,2018-04-22T00:22:19.509000Z,1026.2631241548145,-84,384,948,2953,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356544503,2018-04-22T00:22:24.503000Z,1024.7731456278507,-84,380,948,2947,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356549493,2018-04-22T00:22:29.493000Z,1021.4107890559998,-88,380,944,2935,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356554553,2018-04-22T00:22:34.552999Z,1027.3383084456648,-88,376,952,2941,29.5,,1003.63,21.25,C2:9A:9F:E5:58:27
1524356560133,2018-04-22T00:22:40.132999Z,1030.0912580931847,-76,376,956,2947,29.5,,1003.6,21.25,C2:9A:9F:E5:58:27
1524356565520,2018-04-22T00:22:45.519999Z,1026.2631241548145,-84,384,948,2947,29.5,,1003.66,21.25,C2:9A:9F:E5:58:27
1524356571233,2018-04-22T00:22:51.233000Z,1021.073944433017,-84,380,944,2947,29.5,,1003.67,21.26,C2:9A:9F:E5:58:27
1524356576793,2018-04-22T00:22:56.792999Z,1025.9434682281476,-80,384,948,2947,29.5,,1003.61,21.25,C2:9A:9F:E5:58:27
1524356582359,2018-04-22T00:23:02.358999Z,1021.4107890559998,-88,380,944,2941,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356587513,2018-04-22T00:23:07.513000Z,1024.7731456278507,-84,380,948,2953,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356592523,2018-04-22T00:23:12.523000Z,1025.9434682281476,-80,384,948,2947,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524356597493,2018-04-22T00:23:17.493000Z,1022.2485020776504,-80,384,944,2947,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524356602533,2018-04-22T00:23:22.532999Z,1019.9294093220374,-88,376,944,2941,29.5,,1003.61,21.25,C2:9A:9F:E5:58:27
1524356607603,2018-04-22T00:23:27.602999Z,1024.7731456278507,-84,380,948,2953,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356613149,2018-04-22T00:23:33.148999Z,1021.073944433017,-84,380,944,2941,29.5,,1003.52,21.25,C2:9A:9F:E5:58:27
1524356618703,2018-04-22T00:23:38.703000Z,1021.6535616342753,-72,384,944,2959,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356624277,2018-04-22T00:23:44.276999Z,1025.1087747161273,-88,380,948,2935,29.5,,1003.55,21.25,C2:9A:9F:E5:58:27
1524356629513,2018-04-22T00:23:49.513000Z,1011.0509383804557,-88,372,936,2935,29.5,,1003.57,21.25,C2:9A:9F:E5:58:27
1524356635523,2018-04-22T00:23:55.523000Z,1019.5920752928595,-84,376,944,2953,29.5,,1003.64,21.26,C2:9A:9F:E5:58:27
1524356640953,2018-04-22T00:24:00.953000Z,1026.2631241548145,-84,384,948,2935,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524356646493,2018-04-22T00:24:06.493000Z,1024.0781220199951,-84,388,944,2947,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356651543,2018-04-22T00:24:11.542999Z,1028.155630242815,-80,380,952,2941,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356657503,2018-04-22T00:24:17.503000Z,1034.8333199119556,-80,388,956,2959,29.5,,1003.53,21.25,C2:9A:9F:E5:58:27
1524356662673,2018-04-22T00:24:22.673000Z,1021.073944433017,-84,380,944,2947,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356668223,2018-04-22T00:24:28.223000Z,1024.0781220199951,-84,388,944,2953,29.5,,1003.56,21.26,C2:9A:9F:E5:58:27
1524356673723,2018-04-22T00:24:33.723000Z,1030.836553484596,-76,388,952,2935,29.5,,1003.56,21.25,C2:9A:9F:E5:58:27
1524356679293,2018-04-22T00:24:39.292999Z,1017.0545708072896,-80,380,940,2947,29.5,,1003.48,21.26,C2:9A:9F:E5:58:27
1524356684523,2018-04-22T00:24:44.523000Z,1019.5920752928595,-84,376,944,2947,29.5,,1003.51,21.26,C2:9A:9F:E5:58:27
1524356689503,2018-04-22T00:24:49.503000Z,1027.447322250635,-80,388,948,2947,29.5,,1003.56,21.26,C2:9A:9F:E5:58:27
1524356694513,2018-04-22T00:24:54.513000Z,1020.7526634792583,-80,380,944,2941,29.5,,1003.61,21.27,C2:9A:9F:E5:58:27
1524356699493,2018-04-22T00:24:59.493000Z,1016.45659031756,-72,380,940,2947,29.5,,1003.54,21.26,C2:9A:9F:E5:58:27
1524356704539,2018-04-22T00:25:04.539000Z,1027.003407978766,-84,376,952,2947,29.5,,1003.51,21.26,C2:9A:9F:E5:58:27
1524356710083,2018-04-22T00:25:10.082999Z,1029.6407140357262,-80,384,952,2935,29.5,,1003.52,21.26,C2:9A:9F:E5:58:27
1524356715513,2018-04-22T00:25:15.513000Z,1031.8604556818718,-80,380,956,2953,29.5,,1003.52,21.26,C2:9A:9F:E5:58:27
1524356720687,2018-04-22T00:25:20.687000Z,1019.5920752928595,-84,376,944,2941,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356726233,2018-04-22T00:25:26.233000Z,1027.447322250635,-80,388,948,2935,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356731813,2018-04-22T00:25:31.812999Z,1020.7526634792583,-80,380,944,2941,29.5,,1003.61,21.27,C2:9A:9F:E5:58:27
1524356737353,2018-04-22T00:25:37.352999Z,1019.2703272439554,-80,376,944,2953,29.5,,1003.58,21.27,C2:9A:9F:E5:58:27
1524356742503,2018-04-22T00:25:42.503000Z,1033.6575835352828,-84,384,956,2935,29.5,,1003.62,21.28,C2:9A:9F:E5:58:27
1524356747503,2018-04-22T00:25:47.503000Z,1027.7665104487498,-84,388,948,2947,29.5,,1003.54,21.26,C2:9A:9F:E5:58:27
1524356752509,2018-04-22T00:25:52.509000Z,1017.3770195949976,-84,380,940,2935,29.5,,1003.59,21.27,C2:9A:9F:E5:58:27
1524356757503,2018-04-22T00:25:57.503000Z,1024.4530247893263,-80,380,948,2947,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356762553,2018-04-22T00:26:02.552999Z,1022.9056652497336,-88,384,944,2947,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356767603,2018-04-22T00:26:07.602999Z,1019.2703272439554,-80,376,944,2947,29.5,,1003.54,21.27,C2:9A:9F:E5:58:27
1524356772683,2018-04-22T00:26:12.683000Z,1019.5685361955811,-92,384,940,2941,29.5,,1003.52,21.26,C2:9A:9F:E5:58:27
1524356778251,2018-04-22T00:26:18.250999Z,1028.155630242815,-80,380,952,2935,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356783502,2018-04-22T00:26:23.502000Z,1019.2703272439554,-80,376,944,2935,29.5,,1003.6,21.26,C2:9A:9F:E5:58:27
1524356788801,2018-04-22T00:26:28.801000Z,1024.7731456278507,-84,380,948,2947,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356794381,2018-04-22T00:26:34.381000Z,1021.8336459522167,-84,372,948,2947,29.5,,1003.54,21.27,C2:9A:9F:E5:58:27
1524356799503,2018-04-22T00:26:39.503000Z,1024.7731456278507,-84,380,948,2941,29.5,,1003.61,21.27,C2:9A:9F:E5:58:27
1524356804483,2018-04-22T00:26:44.483000Z,1019.5920752928595,-84,376,944,2947,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356809573,2018-04-22T00:26:49.572999Z,1024.7731456278507,-84,380,948,2941,29.5,,1003.6,21.26,C2:9A:9F:E5:58:27
1524356814623,2018-04-22T00:26:54.622999Z,1016.2283208019741,-88,376,940,2935,29.5,,1003.56,21.25,C2:9A:9F:E5:58:27
1524356820163,2018-04-22T00:27:00.163000Z,1028.155630242815,-80,380,952,2941,29.5,,1003.62,21.26,C2:9A:9F:E5:58:27
1524356825499,2018-04-22T00:27:05.499000Z,1028.8090201781865,-88,380,952,2947,29.5,,1003.63,21.26,C2:9A:9F:E5:58:27
1524356831503,2018-04-22T00:27:11.503000Z,1025.8264960508673,-96,380,948,2941,29.5,,1003.56,21.26,C2:9A:9F:E5:58:27
1524356836813,2018-04-22T00:27:16.812999Z,1029.6407140357262,-80,384,952,2947,29.5,,1003.6,21.26,C2:9A:9F:E5:58:27
1524356842361,2018-04-22T00:27:22.361000Z,1029.6407140357262,-80,384,952,2947,29.5,,1003.56,21.26,C2:9A:9F:E5:58:27
1524356847503,2018-04-22T00:27:27.503000Z,1027.447322250635,-80,388,948,2947,29.5,,1003.57,21.26,C2:9A:9F:E5:58:27
1524356852503,2018-04-22T00:27:32.503000Z,1028.155630242815,-80,380,952,2959,29.5,,1003.61,21.25,C2:9A:9F:E5:58:27
1524356857509,2018-04-22T00:27:37.509000Z,1016.2283208019741,-88,376,940,2953,29.5,,1003.61,21.25,C2:9A:9F:E5:58:27
1524356862543,2018-04-22T00:27:42.542999Z,1031.8604556818718,-80,380,956,2941,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524356868103,2018-04-22T00:27:48.102999Z,1024.0781220199951,-84,388,944,2941,29.5,,1003.57,21.25,C2:9A:9F:E5:58:27
1524356873511,2018-04-22T00:27:53.510999Z,1019.2703272439554,-80,376,944,2953,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524356879513,2018-04-22T00:27:59.513000Z,1026.5982661197124,-88,384,948,2935,29.5,,1003.59,21.26,C2:9A:9F:E5:58:27
1524356884753,2018-04-22T00:28:04.753000Z,1027.003407978766,-84,376,952,2941,29.5,,1003.55,21.25,C2:9A:9F:E5:58:27
1524356890323,2018-04-22T00:28:10.322999Z,1025.9434682281476,-80,384,948,2947,29.5,,1003.6,21.25,C2:9A:9F:E5:58:27
1524356895513,2018-04-22T00:28:15.513000Z,1033.3402150308484,-80,384,956,2953,29.5,,1003.6,21.25,C2:9A:9F:E5:58:27
1524356900893,2018-04-22T00:28:20.892999Z,1020.7526634792583,-80,380,944,2959,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524356906423,2018-04-22T00:28:26.423000Z,1024.4530247893263,-80,380,948,2941,29.5,,1003.57,21.25,C2:9A:9F:E5:58:27
1524356911504,2018-04-22T00:28:31.503999Z,1024.7731456278507,-84,380,948,2941,29.5,,1003.56,21.25,C2:9A:9F:E5:58:27
1524356916543,2018-04-22T00:28:36.542999Z,1021.073944433017,-84,380,944,2947,29.5,,1003.55,21.25,C2:9A:9F:E5:58:27
1524356921583,2018-04-22T00:28:41.582999Z,1019.2703272439554,-80,376,944,2953,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524356926643,2018-04-22T00:28:46.642999Z,1024.4530247893263,-80,380,948,2947,29.5,,1003.56,21.24,C2:9A:9F:E5:58:27
1524356932193,2018-04-22T00:28:52.193000Z,1024.7731456278507,-84,380,948,2953,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524356937493,2018-04-22T00:28:57.493000Z,1026.2631241548145,-84,384,948,2947,29.5,,1003.56,21.24,C2:9A:9F:E5:58:27
1524356942799,2018-04-22T00:29:02.799000Z,1019.5920752928595,-84,376,944,2953,29.5,,1003.6,21.25,C2:9A:9F:E5:58:27
1524356948347,2018-04-22T00:29:08.346999Z,1015.566836796082,-80,376,940,2947,29.5,,1003.51,21.26,C2:9A:9F:E5:58:27
1524356953483,2018-04-22T00:29:13.483000Z,1031.8604556818718,-80,380,956,2947,29.5,,1003.48,21.24,C2:9A:9F:E5:58:27
1524356958923,2018-04-22T00:29:18.923000Z,1022.2485020776504,-80,384,944,2947,29.5,,1003.56,21.24,C2:9A:9F:E5:58:27
1524356964503,2018-04-22T00:29:24.503000Z,1030.2931621630808,-88,384,952,2947,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524356970053,2018-04-22T00:29:30.052999Z,1018.1237645787471,-84,372,944,2947,29.5,,1003.56,21.24,C2:9A:9F:E5:58:27
1524356975503,2018-04-22T00:29:35.503000Z,1021.073944433017,-84,380,944,2941,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524356981173,2018-04-22T00:29:41.173000Z,1021.8336459522167,-84,372,948,2947,29.5,,1003.61,21.25,C2:9A:9F:E5:58:27
1524356986471,2018-04-22T00:29:46.470999Z,1018.5558403936428,-80,384,940,2947,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524356991806,2018-04-22T00:29:51.805999Z,1024.0781220199951,-84,388,944,2947,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524356997333,2018-04-22T00:29:57.332999Z,1027.8521294427521,-76,380,952,2947,29.5,,1003.61,21.24,C2:9A:9F:E5:58:27
1524357002483,2018-04-22T00:30:02.483000Z,1022.1702402242006,-88,372,948,2947,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524357007493,2018-04-22T00:30:07.493000Z,1019.2703272439554,-80,376,944,2941,29.5,,1003.64,21.24,C2:9A:9F:E5:58:27
1524357012493,2018-04-22T00:30:12.493000Z,1014.4160882004977,-84,372,940,2953,29.5,,1003.63,21.25,C2:9A:9F:E5:58:27
1524357018043,2018-04-22T00:30:18.042999Z,1027.447322250635,-80,388,948,2935,29.5,,1003.6,21.25,C2:9A:9F:E5:58:27
1524357024103,2018-04-22T00:30:24.102999Z,1018.5558403936428,-80,384,940,2953,29.5,,1003.65,21.24,C2:9A:9F:E5:58:27
1524357029493,2018-04-22T00:30:29.493000Z,1021.073944433017,-84,380,944,2953,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357034692,2018-04-22T00:30:34.691999Z,1015.566836796082,-80,376,940,2947,29.5,,1003.58,21.25,C2:9A:9F:E5:58:27
1524357040233,2018-04-22T00:30:40.233000Z,1014.86550833103,-80,384,936,2941,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524357045473,2018-04-22T00:30:45.473000Z,1021.4107890559998,-88,380,944,2947,29.5,,1003.57,21.25,C2:9A:9F:E5:58:27
1524357050843,2018-04-22T00:30:50.842999Z,1019.2153844992725,-88,384,940,2953,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524357056472,2018-04-22T00:30:56.471999Z,1026.8553939089963,-72,388,948,2941,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
1524357061503,2018-04-22T00:31:01.503000Z,1031.457221604464,-84,388,952,2953,29.5,,1003.58,21.23,C2:9A:9F:E5:58:27
1524357066489,2018-04-22T00:31:06.489000Z,1021.073944433017,-84,380,944,2941,29.5,,1003.56,21.24,C2:9A:9F:E5:58:27
1524357071513,2018-04-22T00:31:11.513000Z,1020.7526634792583,-80,380,944,2953,29.5,,1003.55,21.23,C2:9A:9F:E5:58:27
1524357077103,2018-04-22T00:31:17.102999Z,1026.683982537957,-80,376,952,2941,29.5,,1003.62,21.24,C2:9A:9F:E5:58:27
1524357082493,2018-04-22T00:31:22.493000Z,1028.474598616806,-84,380,952,2941,29.5,,1003.6,21.23,C2:9A:9F:E5:58:27
1524357087693,2018-04-22T00:31:27.693000Z,1021.943246956503,-76,384,944,2953,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357093243,2018-04-22T00:31:33.243000Z,1028.8090201781865,-88,380,952,2947,29.5,,1003.63,21.23,C2:9A:9F:E5:58:27
1524357098799,2018-04-22T00:31:38.799000Z,1025.9434682281476,-80,384,948,2941,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357104363,2018-04-22T00:31:44.362999Z,1021.4107890559998,-88,380,944,2947,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357109503,2018-04-22T00:31:49.503000Z,1017.3770195949976,-84,380,940,2947,29.5,,1003.59,21.23,C2:9A:9F:E5:58:27
1524357114483,2018-04-22T00:31:54.483000Z,1023.2966334352908,-84,376,948,2947,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357119483,2018-04-22T00:31:59.483000Z,1015.8897577985517,-84,376,940,2953,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357124523,2018-04-22T00:32:04.523000Z,1024.7731456278507,-84,380,948,2953,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357129593,2018-04-22T00:32:09.592999Z,1025.8264960508673,-96,380,948,2947,29.5,,1003.58,21.23,C2:9A:9F:E5:58:27
1524357134613,2018-04-22T00:32:14.612999Z,1021.073944433017,-84,380,944,2953,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357140190,2018-04-22T00:32:20.190000Z,1012.5295057429191,-88,376,936,2947,29.5,,1003.58,21.23,C2:9A:9F:E5:58:27
1524357145473,2018-04-22T00:32:25.473000Z,1021.4107890559998,-88,380,944,2953,29.5,,1003.61,21.24,C2:9A:9F:E5:58:27
1524357150793,2018-04-22T00:32:30.792999Z,1024.7731456278507,-84,380,948,2953,29.5,,1003.53,21.22,C2:9A:9F:E5:58:27
1524357156353,2018-04-22T00:32:36.352999Z,1021.073944433017,-84,380,944,2947,29.5,,1003.55,21.23,C2:9A:9F:E5:58:27
1524357162413,2018-04-22T00:32:42.413000Z,1023.9843748807889,-92,376,948,2947,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357167489,2018-04-22T00:32:47.489000Z,1021.4107890559998,-88,380,944,2941,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357172973,2018-04-22T00:32:52.973000Z,1030.712375010604,-84,376,956,2947,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357178503,2018-04-22T00:32:58.503000Z,1022.9760505505493,-80,376,948,2947,29.5,,1003.58,21.24,C2:9A:9F:E5:58:27
1524357184113,2018-04-22T00:33:04.112999Z,1029.959222493784,-84,384,952,2959,29.5,,1003.5,21.22,C2:9A:9F:E5:58:27
1524357189513,2018-04-22T00:33:09.513000Z,1028.474598616806,-84,380,952,2935,29.5,,1003.51,21.23,C2:9A:9F:E5:58:27
1524357194671,2018-04-22T00:33:14.671000Z,1016.2283208019741,-88,376,940,2935,29.5,,1003.58,21.24,C2:9A:9F:E5:58:27
1524357200763,2018-04-22T00:33:20.763000Z,1024.7731456278507,-84,380,948,2947,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357206823,2018-04-22T00:33:26.822999Z,1029.959222493784,-84,384,952,2953,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357212373,2018-04-22T00:33:32.372999Z,1023.6327466430527,-88,376,948,2941,29.5,,1003.53,21.24,C2:9A:9F:E5:58:27
1524357217903,2018-04-22T00:33:37.903000Z,1021.073944433017,-84,380,944,2947,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357223483,2018-04-22T00:33:43.483000Z,1025.4598968267846,-92,380,948,2953,29.5,,1003.57,21.23,C2:9A:9F:E5:58:27
1524357228493,2018-04-22T00:33:48.493000Z,1020.7526634792583,-80,380,944,2953,29.5,,1003.47,21.23,C2:9A:9F:E5:58:27
1524357234489,2018-04-22T00:33:54.489000Z,1031.0460707456286,-88,376,956,2947,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357239643,2018-04-22T00:33:59.642999Z,1019.5920752928595,-84,376,944,2947,29.5,,1003.54,21.24,C2:9A:9F:E5:58:27
1524357245500,2018-04-22T00:34:05.500000Z,1026.5982661197124,-88,384,948,2935,29.5,,1003.58,21.23,C2:9A:9F:E5:58:27
1524357250713,2018-04-22T00:34:10.713000Z,1025.1087747161273,-88,380,948,2941,29.5,,1003.52,21.23,C2:9A:9F:E5:58:27
1524357256269,2018-04-22T00:34:16.269000Z,1021.4107890559998,-88,380,944,2947,29.5,,1003.59,21.24,C2:9A:9F:E5:58:27
